Milliseconds,X,Y,Z
66600,21.1,-35.3,-51.3
66703,21.0,-35.4,-51.4
66800,20.7,-35.3,-51.7
66900,20.6,-35.3,-51.600002
67000,20.6,-35.3,-51.600002
67101,20.7,-35.3,-51.5
67200,20.7,-35.2,-51.5
67301,20.6,-35.2,-51.5
67400,20.5,-35.3,-51.5
67500,20.6,-35.3,-51.3
67601,20.7,-35.3,-51.2
67700,20.800001,-35.4,-51.2
67800,20.7,-35.4,-51.3
67901,20.7,-35.4,-51.2
68001,20.7,-35.3,-51.2
68101,20.800001,-35.4,-51.0
68200,20.9,-35.3,-50.8
68300,20.800001,-35.4,-50.8
68400,20.7,-35.4,-51.0
68500,20.6,-35.3,-51.3
68601,20.6,-35.3,-51.2
68700,20.6,-35.3,-50.8
68800,20.6,-35.4,-50.8
68900,20.6,-35.3,-50.9
69001,20.7,-35.2,-51.0
69100,20.6,-35.2,-50.9
69200,20.6,-35.2,-50.8
69300,20.4,-35.3,-51.0
69402,20.6,-35.4,-50.9
69500,20.5,-35.4,-50.9
69601,20.6,-35.5,-50.8
69702,20.6,-35.600002,-50.5
69801,20.7,-35.5,-50.5
69901,20.800001,-35.5,-50.7
70001,20.7,-35.5,-50.9
70100,20.6,-35.5,-51.3
70201,20.7,-35.4,-51.4
70300,20.800001,-35.4,-51.5
70400,20.9,-35.4,-51.3
70500,20.7,-35.5,-51.2
70601,20.7,-35.4,-50.9
70700,20.6,-35.3,-51.0
70800,20.7,-35.2,-51.0
70900,20.7,-35.3,-51.4
71001,20.800001,-35.2,-51.2
71100,20.9,-35.2,-51.2
71200,20.9,-35.2,-51.0
71300,20.9,-35.3,-51.0
71401,20.800001,-35.4,-51.0
71501,20.7,-35.4,-50.9
71600,20.6,-35.3,-50.7
71700,20.7,-35.3,-50.8
71800,20.7,-35.2,-51.0
71904,20.7,-35.3,-51.2
72001,20.6,-35.2,-51.0
72100,20.6,-35.3,-51.100002
72200,20.6,-35.2,-51.0
72300,20.5,-35.3,-51.100002
72400,20.5,-35.2,-50.9
72501,20.6,-35.3,-50.9
72600,20.800001,-35.3,-51.0
72700,20.800001,-35.3,-51.100002
72802,20.7,-35.3,-51.100002
72900,20.800001,-35.2,-50.9
73000,20.9,-35.3,-50.8
73100,20.9,-35.3,-50.7
73201,20.800001,-35.3,-51.0
73301,20.800001,-35.2,-50.9
73400,20.9,-35.3,-51.0
73500,20.9,-35.3,-50.9
73600,20.800001,-35.3,-51.100002
73700,20.800001,-35.2,-51.100002
73801,20.7,-35.2,-51.2
73900,20.7,-35.2,-51.3
74000,20.7,-35.3,-51.4
74100,20.7,-35.3,-51.4
74200,20.7,-35.4,-51.4
74301,20.6,-35.4,-51.4
74400,20.6,-35.4,-51.100002
74500,20.7,-35.5,-51.100002
74600,21.0,-35.5,-50.9
74700,21.0,-35.5,-51.0
74800,21.0,-35.4,-50.9
74901,20.800001,-35.4,-50.9
75000,20.800001,-35.3,-50.9
75103,20.7,-35.2,-51.100002
75202,20.6,-35.3,-51.2
75300,20.5,-35.2,-51.3
75400,20.6,-35.2,-51.4
75501,20.5,-35.2,-51.3
75601,20.5,-35.3,-51.3
75700,20.7,-35.2,-51.3
75802,20.7,-35.2,-51.4
75900,20.800001,-35.100002,-51.600002
76001,20.7,-35.3,-51.4
76101,20.9,-35.4,-51.2
76200,21.0,-35.4,-50.9
76301,20.9,-35.3,-51.2
76400,20.800001,-35.2,-51.4
76500,20.6,-35.2,-51.4
76602,20.7,-35.2,-51.3
76701,20.800001,-35.2,-51.5
76803,20.9,-35.2,-51.5
76901,20.7,-35.2,-51.5
77001,20.800001,-35.3,-51.2
77100,20.7,-35.3,-51.2
77200,20.800001,-35.3,-51.100002
77301,20.800001,-35.3,-51.100002
77400,20.800001,-35.2,-51.2
77501,20.800001,-35.2,-51.3
77601,20.6,-35.2,-51.3
77700,20.800001,-35.2,-51.0
77800,20.800001,-35.2,-51.100002
77900,20.800001,-35.100002,-51.0
78001,20.5,-35.100002,-51.4
78100,20.6,-35.100002,-51.3
78200,20.4,-35.2,-51.4
78301,20.5,-35.2,-51.2
78400,20.5,-35.2,-51.5
78500,20.6,-35.3,-51.5
78601,20.5,-35.3,-51.600002
78700,20.6,-35.2,-51.4
78800,20.6,-35.2,-51.5
78901,20.800001,-35.2,-51.5
79000,20.800001,-35.2,-51.7
79100,20.800001,-35.2,-51.7
79201,20.7,-35.3,-51.8
79300,20.6,-35.4,-51.600002
